01-06-2026,17:14,ODAX C26000.00 19JUN26,DE000F1NG342,ERX,XEUR,4,"65,5000",EUR,"-1310,00",EUR,"-1310,00",,"0,00","-3,00","-1313,00",0f721495-16f1-4871-a55a-1c8869f5c6c9
01-06-2026,17:01,ODAX C26000.00 19JUN26,DE000F1NG342,ERX,XEUR,-1,"57,0000",EUR,"285,00",EUR,"285,00",,"0,00","-0,75","284,25",387c5377-e15e-4c85-b677-b41eb11229db
01-06-2026,17:00,ODAX C25800.00 19JUN26,DE000F1NG326,ERX,XEUR,1,"90,0000",EUR,"-450,00",EUR,"-450,00",,"0,00","-0,75","-450,75",e5a96fdc-aae3-4168-95ac-d9e3e7f41a28
01-06-2026,15:53,ODAX C25400.00 19JUN26,DE000F1NG3Y4,ERX,XEUR,-1,"204,0000",EUR,"1020,00",EUR,"1020,00",,"0,00","-0,75","1019,25",e073af4c-19aa-4328-80ad-95bfdd6ed01e
01-06-2026,15:51,ODAX C25000.00 19JUN26,DE000F1NG3U2,ERX,XEUR,1,"400,0000",EUR,"-2000,00",EUR,"-2000,00",,"0,00","-0,75","-2000,75",74e7d922-3180-447a-b788-918d1be02dfa
01-06-2026,14:54,ODAX P24750.00 19JUN26,DE000F3FF7Y4,ERX,XEUR,-1,"170,0000",EUR,"850,00",EUR,"850,00",,"0,00","-0,75","849,25",84edfa3c-11bf-4202-a802-38f1c521e717
01-06-2026,14:53,ODAX P25000.00 19JUN26,DE000F1NG3V0,ERX,XEUR,1,"239,0000",EUR,"-1195,00",EUR,"-1195,00",,"0,00","-0,75","-1195,75",4f1a2c12-2e5f-4f38-ae8b-96b73b9dc9e7
01-06-2026,14:42,ODAX C26000.00 19JUN26,DE000F1NG342,ERX,XEUR,-1,"102,0000",EUR,"510,00",EUR,"510,00",,"0,00","-0,75","509,25",72a5b138-d5c9-454a-b7f5-ab060f088c22
01-06-2026,14:41,ODAX C25800.00 19JUN26,DE000F1NG326,ERX,XEUR,1,"154,0000",EUR,"-770,00",EUR,"-770,00",,"0,00","-0,75","-770,75",82fc810b-8f7b-407b-bef9-49d4944fea33
01-06-2026,14:01,ODAX P22500.00 17JUL26,DE000F3K3NW9,ERX,XEUR,1,"70,5000",EUR,"-352,50",EUR,"-352,50",,"0,00","-0,75","-353,25",4f15701a-61b0-4df1-9dea-fc5778273ee3
01-06-2026,14:00,ODAX P23000.00 17JUL26,DE000F3K3PG7,ERX,XEUR,-1,"98,0000",EUR,"490,00",EUR,"490,00",,"0,00","-0,75","489,25",ba974c75-deff-4bc4-974e-99a0f9e28aef
01-06-2026,13:33,ODAX P22000.00 17JUL26,DE000F3MGG77,ERX,XEUR,1,"53,5000",EUR,"-267,50",EUR,"-267,50",,"0,00","-0,75","-268,25",50490b11-8cae-4af9-8f94-6e6b3d108331
01-06-2026,13:32,ODAX P23000.00 17JUL26,DE000F3K3PG7,ERX,XEUR,-1,"100,0000",EUR,"500,00",EUR,"500,00",,"0,00","-0,75","499,25",2490d3b0-f703-45a0-bb03-142ca2f96e42
01-06-2026,13:27,ODAX P22500.00 17JUL26,DE000F3K3NW9,ERX,XEUR,1,"73,0000",EUR,"-365,00",EUR,"-365,00",,"0,00","-0,75","-365,75",00c4709f-91f8-4c67-ab2c-43971f31849c
01-06-2026,13:24,ODAX P23000.00 17JUL26,DE000F3K3PG7,ERX,XEUR,-2,"101,0000",EUR,"1010,00",EUR,"1010,00",,"0,00","-1,50","1008,50",635e4758-0c99-48c5-a3c4-1b377d7a7654
01-06-2026,13:24,ODAX P24000.00 17JUL26,DE000F3K3RC2,ERX,XEUR,1,"213,0000",EUR,"-1065,00",EUR,"-1065,00",,"0,00","-0,75","-1065,75",55321296-ed15-4da9-954c-0703669457b9
01-06-2026,13:18,ODAX C26000.00 19JUN26,DE000F1NG342,ERX,XEUR,-2,"89,0000",EUR,"890,00",EUR,"890,00",,"0,00","-1,50","888,50",f9049498-7d34-4c7c-8d26-27b3d4274507
01-06-2026,13:17,ODAX C25800.00 19JUN26,DE000F1NG326,ERX,XEUR,2,"136,0000",EUR,"-1360,00",EUR,"-1360,00",,"0,00","-1,50","-1361,50",8295034e-7f69-4fa8-bd45-2a3990c62b29
01-06-2026,12:49,ODAX C24750.00 19JUN26,DE000F3FF7W8,ERX,XEUR,-1,"682,0000",EUR,"3410,00",EUR,"3410,00",,"0,00","-0,75","3409,25",d7d6092f-b0ce-4a56-a178-e994a7023e9f
01-06-2026,12:48,ODAX C25400.00 19JUN26,DE000F1NG3Y4,ERX,XEUR,1,"290,0000",EUR,"-1450,00",EUR,"-1450,00",,"0,00","-0,75","-1450,75",3b9fa9e2-2890-4ed5-af35-6a2bb972af77
01-06-2026,09:41,ODAX P22500.00 19JUN26,DE000F1030S4,ERX,XEUR,-1,"17,5000",EUR,"87,50",EUR,"87,50",,"0,00","-0,75","86,75",2673400e-20ca-4e5f-9c8d-059bae45546d
01-06-2026,09:41,ODAX P23000.00 19JUN26,DE000F1NG292,ERX,XEUR,1,"28,5000",EUR,"-142,50",EUR,"-142,50",,"0,00","-0,75","-143,25",25845214-7cee-45ff-9cd4-7fdcf3ece51c
29-05-2026,13:50,ODAX P24500.00 19JUN26,DE000F1031C6,ERX,XEUR,-1,"184,0000",EUR,"920,00",EUR,"920,00",,"0,00","-0,75","919,25",6c64e3bc-ca21-43cb-858d-7b5ed8cbfbad
29-05-2026,13:49,ODAX P24750.00 19JUN26,DE000F3FF7Y4,ERX,XEUR,1,"251,0000",EUR,"-1255,00",EUR,"-1255,00",,"0,00","-0,75","-1255,75",a7e46889-51e1-4046-b7bb-9e209a6dce17
29-05-2026,13:05,ODAX P22000.00 19JUN26,DE000F1NG2Z3,ERX,XEUR,2,"13,0000",EUR,"-130,00",EUR,"-130,00",,"0,00","-1,50","-131,50",5fc71e7c-a068-464f-b508-43d39f428c96
29-05-2026,13:04,ODAX P21500.00 19JUN26,DE000F1030G9,ERX,XEUR,-2,"8,7000",EUR,"87,00",EUR,"87,00",,"0,00","-1,50","85,50",c87838d9-f11d-49dc-923f-a85923de70d4
25-05-2026,13:09,ODAX P22500.00 19JUN26,DE000F1030S4,ERX,XEUR,-1,"35,5000",EUR,"177,50",EUR,"177,50",,"0,00","-0,75","176,75",d0878162-9dab-4fd0-b6d8-a1a1da133fbb
25-05-2026,13:09,ODAX P23000.00 19JUN26,DE000F1NG292,ERX,XEUR,1,"54,5000",EUR,"-272,50",EUR,"-272,50",,"0,00","-0,75","-273,25",1a04f15d-be6a-45ef-9c03-ceea761384bb
25-05-2026,11:46,ODAX P24250.00 19JUN26,DE000F3FF7C0,ERX,XEUR,-1,"170,0000",EUR,"850,00",EUR,"850,00",,"0,00","-0,75","849,25",ff88d543-3a91-42c5-bfee-f468e96f5659
25-05-2026,11:45,ODAX P24500.00 19JUN26,DE000F1031C6,ERX,XEUR,1,"219,0000",EUR,"-1095,00",EUR,"-1095,00",,"0,00","-0,75","-1095,75",f3e21c35-d43d-46c9-8b0a-005a2ba53ae2
22-05-2026,15:01,ODAX C25800.00 19JUN26,DE000F1NG326,ERX,XEUR,-1,"177,5000",EUR,"887,50",EUR,"887,50",,"0,00","-0,75","886,75",dd6600a6-dfcb-4380-9359-04a877628e45
22-05-2026,15:01,ODAX C26300.00 19JUN26,DE000F2MC358,ERX,XEUR,1,"78,0000",EUR,"-390,00",EUR,"-390,00",,"0,00","-0,75","-390,75",b69ddcaa-5e86-44c9-a1b0-8d4c7efec3e4
21-05-2026,14:57,ODAX C25000.00 19JUN26,DE000F1NG3U2,ERX,XEUR,-1,"365,0000",EUR,"1825,00",EUR,"1825,00",,"0,00","-0,75","1824,25",ae947e25-33de-47c5-9f16-e7ec08f1b9ea
21-05-2026,14:57,ODAX C24750.00 19JUN26,DE000F3FF7W8,ERX,XEUR,1,"482,0000",EUR,"-2410,00",EUR,"-2410,00",,"0,00","-0,75","-2410,75",9432d16d-a3f5-4b99-b5f9-6b9cc3bec91d
21-05-2026,11:36,ODAX P21500.00 19JUN26,DE000F1030G9,ERX,XEUR,-1,"31,0000",EUR,"155,00",EUR,"155,00",,"0,00","-0,75","154,25",3978f0cc-f7bb-4f30-9383-ad99b9d1f94a
21-05-2026,11:36,ODAX P22000.00 19JUN26,DE000F1NG2Z3,ERX,XEUR,1,"45,5000",EUR,"-227,50",EUR,"-227,50",,"0,00","-0,75","-228,25",68152726-c7c0-41ad-afc3-00a727a82710
21-05-2026,11:34,ODAX P24000.00 19JUN26,DE000F1NG3K3,ERX,XEUR,-1,"242,0000",EUR,"1210,00",EUR,"1210,00",,"0,00","-0,75","1209,25",d7c34dfc-af3d-4ada-88b2-f6c8ed26fbb9
21-05-2026,11:34,ODAX P24250.00 19JUN26,DE000F3FF7C0,ERX,XEUR,1,"301,0000",EUR,"-1505,00",EUR,"-1505,00",,"0,00","-0,75","-1505,75",f14634d6-0674-4b84-9855-26377c3d7a61
20-05-2026,15:24,ODAX P21500.00 19JUN26,DE000F1030G9,ERX,XEUR,-1,"51,5000",EUR,"257,50",EUR,"257,50",,"0,00","-0,75","256,75",e8cdc919-10e2-4285-8a97-bb670eae1a47
20-05-2026,15:23,ODAX P22000.00 19JUN26,DE000F1NG2Z3,ERX,XEUR,1,"75,0000",EUR,"-375,00",EUR,"-375,00",,"0,00","-0,75","-375,75",ce135707-d901-4ac0-9171-2bc6dccf834c
19-05-2026,13:19,ODAX P21500.00 19JUN26,DE000F1030G9,ERX,XEUR,1,"47,0000",EUR,"-235,00",EUR,"-235,00",,"0,00","-0,75","-235,75",1f1c6aef-4136-41d3-801e-58de367fa3a8
19-05-2026,12:57,ODAX P22500.00 19JUN26,DE000F1030S4,ERX,XEUR,-1,"93,5000",EUR,"467,50",EUR,"467,50",,"0,00","-0,75","466,75",1676d3fb-8f9a-48e8-b6c7-045a2376c97c
19-05-2026,12:57,ODAX P23000.00 19JUN26,DE000F1NG292,ERX,XEUR,1,"139,0000",EUR,"-695,00",EUR,"-695,00",,"0,00","-0,75","-695,75",288209f9-0420-4228-9896-1400ddeed463
19-05-2026,12:57,ODAX C25800.00 19JUN26,DE000F1NG326,ERX,XEUR,-1,"149,0000",EUR,"745,00",EUR,"745,00",,"0,00","-0,75","744,25",ecbfeeb7-0c66-4bb2-a31b-9a0c6217fa0b
19-05-2026,12:56,ODAX C26300.00 19JUN26,DE000F2MC358,ERX,XEUR,1,"67,0000",EUR,"-335,00",EUR,"-335,00",,"0,00","-0,75","-335,75",2d14f514-eb49-4c25-94f1-727f07df859b
15-05-2026,15:11,ODAX C26300.00 19JUN26,DE000F2MC358,ERX,XEUR,-1,"25,0000",EUR,"125,00",EUR,"125,00",,"0,00","-0,75","124,25",8be76df8-694c-44b4-b03d-915e94e0df63
15-05-2026,15:10,ODAX C25800.00 19JUN26,DE000F1NG326,ERX,XEUR,1,"57,5000",EUR,"-287,50",EUR,"-287,50",,"0,00","-0,75","-288,25",ea86075b-e96e-4c4d-a9e3-abea9e05c7d9
15-05-2026,11:10,ODAX P23000.00 19JUN26,DE000F1NG292,ERX,XEUR,-1,"247,0000",EUR,"1235,00",EUR,"1235,00",,"0,00","-0,75","1234,25",2f23f4ff-9c80-4ee2-a1b9-de6fd84fb6c1
15-05-2026,11:10,ODAX P22500.00 19JUN26,DE000F1030S4,ERX,XEUR,1,"168,0000",EUR,"-840,00",EUR,"-840,00",,"0,00","-0,75","-840,75",05e414cf-802d-4d81-b91f-149475da900b
15-05-2026,10:14,ODAX P21500.00 19JUN26,DE000F1030G9,ERX,XEUR,-1,"78,0000",EUR,"390,00",EUR,"390,00",,"0,00","-0,75","389,25",5b72b716-5d87-4249-a4f7-f12a0370b537
13-05-2026,10:56,ODAX P21500.00 19JUN26,DE000F1030G9,ERX,XEUR,1,"85,0000",EUR,"-425,00",EUR,"-425,00",,"0,00","-0,75","-425,75",75f22f4e-adfc-4c21-a45e-09c8b1b81008
12-05-2026,16:07,ODAX C26300.00 19JUN26,DE000F2MC358,ERX,XEUR,-1,"33,5000",EUR,"167,50",EUR,"167,50",,"0,00","-0,75","166,75",0ec06110-2963-4452-ad8c-f2a36f8503ae
12-05-2026,16:06,ODAX C25800.00 19JUN26,DE000F1NG326,ERX,XEUR,1,"73,0000",EUR,"-365,00",EUR,"-365,00",,"0,00","-0,75","-365,75",36e53e3b-9c90-4392-8042-f84c360f4f19
12-05-2026,16:01,ODAX P21500.00 19JUN26,DE000F1030G9,ERX,XEUR,-1,"101,5000",EUR,"507,50",EUR,"507,50",,"0,00","-0,75","506,75",e77a5270-0605-4dd5-9ac3-b86280b5024a
12-05-2026,15:23,ODAX P23000.00 15MAY26,DE000F2E1JT6,ERX,XEUR,1,"16,4000",EUR,"-82,00",EUR,"-82,00",,"0,00","-0,75","-82,75",06d2e992-fec8-4e36-b10f-e8a7b7e19bef
12-05-2026,15:22,ODAX P22500.00 15MAY26,DE000F2F98B2,ERX,XEUR,-3,"5,5000",EUR,"82,50",EUR,"82,50",,"0,00","-2,25","80,25",33913460-4136-4359-b100-448b21eda278
12-05-2026,15:20,ODAX P23000.00 15MAY26,DE000F2E1JT6,ERX,XEUR,2,"16,5000",EUR,"-165,00",EUR,"-165,00",,"0,00","-1,50","-166,50",64cc795d-0af3-4620-98b7-79cd9b50a206
11-05-2026,16:24,ODAX C25800.00 19JUN26,DE000F1NG326,ERX,XEUR,-1,"111,0000",EUR,"555,00",EUR,"555,00",,"0,00","-0,75","554,25",9237a7b9-4676-4a8e-88d2-da6363c075dc
11-05-2026,16:23,ODAX C25000.00 19JUN26,DE000F1NG3U2,ERX,XEUR,1,"321,0000",EUR,"-1605,00",EUR,"-1605,00",,"0,00","-0,75","-1605,75",124105dd-cbb4-4535-8140-2d1ffe4ae846
11-05-2026,16:22,ODAX C25800.00 19JUN26,DE000F1NG326,ERX,XEUR,-3,"112,5000",EUR,"1687,50",EUR,"1687,50",,"0,00","-2,25","1685,25",56684037-5019-42cc-a553-2eb75c58d740
11-05-2026,16:22,ODAX C26300.00 19JUN26,DE000F2MC358,ERX,XEUR,3,"53,5000",EUR,"-802,50",EUR,"-802,50",,"0,00","-2,25","-804,75",6938a5c2-3757-47fb-9286-689f6b37ce02
11-05-2026,10:00,ODAX C26250.00 15MAY26,DE000F2E1NL5,ERX,XEUR,-1,"1,0000",EUR,"5,00",EUR,"5,00",,"0,00","-0,75","4,25",9dabd679-4f5a-42f1-96a8-961bd8544933
11-05-2026,10:00,ODAX C26250.00 15MAY26,DE000F2E1NL5,ERX,XEUR,-2,"1,0000",EUR,"10,00",EUR,"10,00",,"0,00","-1,50","8,50",4bbd133a-c46a-4a51-8882-6eff5e31e757
11-05-2026,09:59,ODAX C25750.00 15MAY26,DE000F2E1M07,ERX,XEUR,3,"3,8000",EUR,"-57,00",EUR,"-57,00",,"0,00","-2,25","-59,25",783b248a-fcc0-49c3-9ab7-f5c35e121f0a
07-05-2026,15:58,ODAX C25750.00 15MAY26,DE000F2E1M07,ERX,XEUR,-1,"31,5000",EUR,"157,50",EUR,"157,50",,"0,00","-0,75","156,75",2a1c5047-3533-4799-94d4-679e850fda29
07-05-2026,15:57,ODAX C25500.00 15MAY26,DE000F2E1MQ6,ERX,XEUR,1,"64,0000",EUR,"-320,00",EUR,"-320,00",,"0,00","-0,75","-320,75",33072c44-49b3-49e8-a290-267b1c69736f
07-05-2026,11:12,ODAX P22500.00 19JUN26,DE000F1030S4,ERX,XEUR,-1,"112,5000",EUR,"562,50",EUR,"562,50",,"0,00","-0,75","561,75",dead5981-f95c-4f67-b1b4-d37cd067f87d
07-05-2026,11:11,ODAX P21500.00 19JUN26,DE000F1030G9,ERX,XEUR,1,"61,5000",EUR,"-307,50",EUR,"-307,50",,"0,00","-0,75","-308,25",d0738dbf-aabe-4bd6-a498-4829c610a1ef
07-05-2026,11:06,ODAX P23500.00 15MAY26,DE000F2E1KD8,ERX,XEUR,-1,"28,5000",EUR,"142,50",EUR,"142,50",,"0,00","-0,75","141,75",811ba927-d617-426c-b0c4-4a756f14c1c8
07-05-2026,11:06,ODAX P22500.00 15MAY26,DE000F2F98B2,ERX,XEUR,1,"7,6000",EUR,"-38,00",EUR,"-38,00",,"0,00","-0,75","-38,75",f49bfb3c-9ce6-4a8f-86b5-feed34cf6ba7
07-05-2026,11:03,ODAX C26000.00 15MAY26,DE000F2E1NA8,ERX,XEUR,-2,"19,5000",EUR,"195,00",EUR,"195,00",,"0,00","-1,50","193,50",d0f5d208-2fdc-42ac-ba53-7fff4a2098df
07-05-2026,11:03,ODAX C26250.00 15MAY26,DE000F2E1NL5,ERX,XEUR,3,"9,7000",EUR,"-145,50",EUR,"-145,50",,"0,00","-2,25","-147,75",743a23b9-acdd-4b47-89bc-9f373b30eb5c
07-05-2026,10:31,ODAX C25750.00 15MAY26,DE000F2E1M07,ERX,XEUR,-1,"49,0000",EUR,"245,00",EUR,"245,00",,"0,00","-0,75","244,25",26d1b79e-808a-4af5-b169-16f9017da6c7
07-05-2026,10:31,ODAX C25500.00 15MAY26,DE000F2E1MQ6,ERX,XEUR,1,"95,0000",EUR,"-475,00",EUR,"-475,00",,"0,00","-0,75","-475,75",c1740bb2-fabc-4d48-9e42-1d7b00b934b6
06-05-2026,17:14,ODAX C25750.00 15MAY26,DE000F2E1M07,ERX,XEUR,-1,"54,0000",EUR,"270,00",EUR,"270,00",,"0,00","-0,75","269,25",e56dc924-9730-4b1f-9458-4a9c89d5f301
06-05-2026,16:13,ODAX C25500.00 15MAY26,DE000F2E1MQ6,ERX,XEUR,1,"110,0000",EUR,"-550,00",EUR,"-550,00",,"0,00","-0,75","-550,75",b081a5dc-d75f-4368-9a87-58e2e7ec9c3d
06-05-2026,14:56,ODAX C24750.00 15MAY26,DE000F2E1LU0,ERX,XEUR,-1,"450,0000",EUR,"2250,00",EUR,"2250,00",,"0,00","-0,75","2249,25",9d846744-bd77-42f7-aef4-4d668377d70d
06-05-2026,14:51,ODAX C26000.00 15MAY26,DE000F2E1NA8,ERX,XEUR,-1,"35,0000",EUR,"175,00",EUR,"175,00",,"0,00","-0,75","174,25",dcf8e704-ff92-4c55-83c0-92fa3e5e5c2b
06-05-2026,14:50,ODAX C24750.00 15MAY26,DE000F2E1LU0,ERX,XEUR,1,"457,0000",EUR,"-2285,00",EUR,"-2285,00",,"0,00","-0,75","-2285,75",abd7a980-efde-48b4-b676-efe2d7cafbb8
06-05-2026,13:21,ODAX C26000.00 15MAY26,DE000F2E1NA8,ERX,XEUR,1,"53,0000",EUR,"-265,00",EUR,"-265,00",,"0,00","-0,75","-265,75",32a4a7c3-5273-4232-a843-2f44a252c783
06-05-2026,13:21,ODAX C25000.00 15MAY26,DE000F2E1L40,ERX,XEUR,-1,"405,0000",EUR,"2025,00",EUR,"2025,00",,"0,00","-0,75","2024,25",b499ca73-b70c-4621-b1c5-a80fc3b469eb
06-05-2026,13:20,ODAX C25500.00 15MAY26,DE000F2E1MQ6,ERX,XEUR,1,"171,0000",EUR,"-855,00",EUR,"-855,00",,"0,00","-0,75","-855,75",413e4947-f65b-4a22-984d-9d3311be25ee
06-05-2026,13:17,ODAX P22500.00 19JUN26,DE000F1030S4,ERX,XEUR,-1,"99,0000",EUR,"495,00",EUR,"495,00",,"0,00","-0,75","494,25",1a87b92c-881c-4466-b6e4-7c3d2a0f1cab
06-05-2026,13:16,ODAX P23000.00 19JUN26,DE000F1NG292,ERX,XEUR,1,"137,5000",EUR,"-687,50",EUR,"-687,50",,"0,00","-0,75","-688,25",f6b8d2b6-dbcb-4898-8ed4-0fd055a3028d
06-05-2026,12:26,ODAX C26000.00 15MAY26,DE000F2E1NA8,ERX,XEUR,-1,"44,5000",EUR,"222,50",EUR,"222,50",,"0,00","-0,75","221,75",93c6d240-f82c-49a5-8293-eb3b2076844c
06-05-2026,12:24,ODAX P21000.00 15MAY26,DE000F2GJUG2,ERX,XEUR,-5,"2,0000",EUR,"50,00",EUR,"50,00",,"0,00","-3,75","46,25",a8be639f-c19e-4839-85cb-9a0baa9b5838
06-05-2026,12:22,ODAX P21500.00 15MAY26,DE000F2GJUJ6,ERX,XEUR,5,"3,5000",EUR,"-87,50",EUR,"-87,50",,"0,00","-3,75","-91,25",548e544d-6601-4bd4-bd2f-43455b1e49aa
05-05-2026,15:56,ODAX C25500.00 15MAY26,DE000F2E1MQ6,ERX,XEUR,-1,"42,0000",EUR,"210,00",EUR,"210,00",,"0,00","-0,75","209,25",5b6415de-b108-4cc4-a5c7-51bdf7fd2cc4
05-05-2026,15:56,ODAX C25000.00 15MAY26,DE000F2E1L40,ERX,XEUR,1,"126,0000",EUR,"-630,00",EUR,"-630,00",,"0,00","-0,75","-630,75",53e7cfe9-0ee5-4780-b373-ffe137b82d38
05-05-2026,15:56,ODAX C25500.00 15MAY26,DE000F2E1MQ6,ERX,XEUR,-3,"42,0000",EUR,"630,00",EUR,"630,00",,"0,00","-2,25","627,75",1f2d27d6-08ab-411f-9998-f9b5e877a6b1
05-05-2026,15:55,ODAX C26000.00 15MAY26,DE000F2E1NA8,ERX,XEUR,3,"13,5000",EUR,"-202,50",EUR,"-202,50",,"0,00","-2,25","-204,75",8c6fa02d-9391-4d93-b630-2f3c66651a1e
05-05-2026,11:54,ODAX P23000.00 19JUN26,DE000F1NG292,ERX,XEUR,-1,"294,0000",EUR,"1470,00",EUR,"1470,00",,"0,00","-0,75","1469,25",7323c91f-f899-49cf-a77c-addde62479ff
05-05-2026,11:53,ODAX P24000.00 19JUN26,DE000F1NG3K3,ERX,XEUR,1,"555,0000",EUR,"-2775,00",EUR,"-2775,00",,"0,00","-0,75","-2775,75",81d7a39c-1ce7-4698-beec-3a99f2961e15
05-05-2026,11:53,ODAX P23000.00 19JUN26,DE000F1NG292,ERX,XEUR,-3,"295,0000",EUR,"4425,00",EUR,"4425,00",,"0,00","-2,25","4422,75",4fb4b525-2730-4b6b-ac2c-1271b9c47789
05-05-2026,11:52,ODAX P22500.00 19JUN26,DE000F1030S4,ERX,XEUR,3,"217,0000",EUR,"-3255,00",EUR,"-3255,00",,"0,00","-2,25","-3257,25",37ed3cc0-2fac-4194-97c9-1b4dbb1ac4db
05-05-2026,11:50,ODAX P21000.00 15MAY26,DE000F2GJUG2,ERX,XEUR,1,"5,9000",EUR,"-29,50",EUR,"-29,50",,"0,00","-0,75","-30,25",deed89a3-6f49-4b8a-b376-0751d6a76c23
05-05-2026,11:49,OCI C3.00 18SEP26,NLEX02420563,LFF,XEUE,-1,"0,9000",EUR,"90,00",EUR,"90,00",,"0,00","-0,75","89,25",b27c9b75-6011-4844-aa93-8ab8a52dde19
05-05-2026,11:29,ODAX P23000.00 19JUN26,DE000F1NG292,ERX,XEUR,-1,"298,0000",EUR,"1490,00",EUR,"1490,00",,"0,00","-0,75","1489,25",9ca5e6c2-96cc-45d0-8679-fa56ac4d412a
05-05-2026,11:28,ODAX P22500.00 19JUN26,DE000F1030S4,ERX,XEUR,1,"219,0000",EUR,"-1095,00",EUR,"-1095,00",,"0,00","-0,75","-1095,75",57ca3803-5071-441a-a376-c03055ba39c5
05-05-2026,11:22,ODAX P21500.00 15MAY26,DE000F2GJUJ6,ERX,XEUR,-1,"10,5000",EUR,"52,50",EUR,"52,50",,"0,00","-0,75","51,75",b72173ae-c85f-4d09-8188-2255e9031b57
05-05-2026,11:19,ODAX P22000.00 15MAY26,DE000F2GJUL2,ERX,XEUR,1,"19,5000",EUR,"-97,50",EUR,"-97,50",,"0,00","-0,75","-98,25",1ba18519-8253-455b-b3bd-52a6360b0459
04-05-2026,17:14,ODAX P23000.00 15MAY26,DE000F2E1JT6,ERX,XEUR,-1,"89,0000",EUR,"445,00",EUR,"445,00",,"0,00","-0,75","444,25",4cecbe33-fc01-407e-a0c7-baa3ec7680d3
04-05-2026,17:12,ODAX P22500.00 15MAY26,DE000F2F98B2,ERX,XEUR,1,"45,5000",EUR,"-227,50",EUR,"-227,50",,"0,00","-0,75","-228,25",b3ca265a-e616-4589-b77b-484b9b25fc4f
04-05-2026,16:52,ODAX P23000.00 15MAY26,DE000F2E1JT6,ERX,XEUR,-1,"78,5000",EUR,"392,50",EUR,"392,50",,"0,00","-0,75","391,75",5e62ac66-327a-4611-bf9e-f27ff09bf163
04-05-2026,16:51,ODAX P22500.00 15MAY26,DE000F2F98B2,ERX,XEUR,1,"41,5000",EUR,"-207,50",EUR,"-207,50",,"0,00","-0,75","-208,25",fccbd1c3-685f-4080-8394-daa9d5535253
04-05-2026,10:39,ODAX P23000.00 15MAY26,DE000F2E1JT6,ERX,XEUR,1,"59,0000",EUR,"-295,00",EUR,"-295,00",,"0,00","-0,75","-295,75",f058215e-d46a-4c4e-a975-0197b799ab61
04-05-2026,10:26,ODAX P22500.00 15MAY26,DE000F2F98B2,ERX,XEUR,-1,"30,0000",EUR,"150,00",EUR,"150,00",,"0,00","-0,75","149,25",d3cb460c-20d7-4a5b-aa9e-5c870c852cc9
04-05-2026,10:24,ODAX P22500.00 15MAY26,DE000F2F98B2,ERX,XEUR,-1,"31,0000",EUR,"155,00",EUR,"155,00",,"0,00","-0,75","154,25",4058669c-2443-4523-bfe1-b24f9cedf17d
04-05-2026,10:24,ODAX P23000.00 15MAY26,DE000F2E1JT6,ERX,XEUR,1,"61,0000",EUR,"-305,00",EUR,"-305,00",,"0,00","-0,75","-305,75",f32d36b1-8281-456d-94ea-72d5d65de7b2
30-04-2026,16:17,ODAX P22000.00 15MAY26,DE000F2GJUL2,ERX,XEUR,-1,"30,5000",EUR,"152,50",EUR,"152,50",,"0,00","-0,75","151,75",20a83b0e-aac4-4035-9a61-38279051fc0f
30-04-2026,16:04,ODAX P22500.00 15MAY26,DE000F2F98B2,ERX,XEUR,-1,"56,0000",EUR,"280,00",EUR,"280,00",,"0,00","-0,75","279,25",db3aa831-cab2-4661-b9c2-3b96749b5326
30-04-2026,16:02,ODAX P23000.00 15MAY26,DE000F2E1JT6,ERX,XEUR,1,"104,0000",EUR,"-520,00",EUR,"-520,00",,"0,00","-0,75","-520,75",f8794710-5696-4f84-a8ed-e7f9d3ac87bd
27-04-2026,14:12,ODAX P20000.00 15MAY26,DE000F2GJUC1,ERX,XEUR,-3,"6,5000",EUR,"97,50",EUR,"97,50",,"0,00","-2,25","95,25",ea2684bb-42f8-44f1-bde7-e4bd96b3a417
27-04-2026,14:11,ODAX P20500.00 15MAY26,DE000F2GJUE7,ERX,XEUR,3,"9,4000",EUR,"-141,00",EUR,"-141,00",,"0,00","-2,25","-143,25",fe6c5b1d-b9e1-4412-9d57-7ffe42e4ebcf
24-04-2026,10:26,ODAX P22000.00 19JUN26,DE000F1NG2Z3,ERX,XEUR,-2,"208,0000",EUR,"2080,00",EUR,"2080,00",,"0,00","-1,50","2078,50",7b6683bb-3fc0-4eef-8060-9ef6653f75f7
24-04-2026,10:25,ODAX P23000.00 19JUN26,DE000F1NG292,ERX,XEUR,1,"360,0000",EUR,"-1800,00",EUR,"-1800,00",,"0,00","-0,75","-1800,75",2c058db2-9089-408f-889e-af5e856995a2
24-04-2026,10:23,ODAX P22000.00 19JUN26,DE000F1NG2Z3,ERX,XEUR,-2,"205,0000",EUR,"2050,00",EUR,"2050,00",,"0,00","-1,50","2048,50",5be32a38-83ee-41b6-93a2-cb7e6d250e6c
24-04-2026,10:22,ODAX P21500.00 19JUN26,DE000F1030G9,ERX,XEUR,3,"157,0000",EUR,"-2355,00",EUR,"-2355,00",,"0,00","-2,25","-2357,25",88d53d2f-7e4d-4598-b6e4-972321caff45
20-04-2026,10:22,ODAX P23000.00 15MAY26,DE000F2E1JT6,ERX,XEUR,-2,"148,5000",EUR,"1485,00",EUR,"1485,00",,"0,00","-1,50","1483,50",053f75a2-a541-489f-81d8-b8cb7d653e66
